1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,Country Code,Country Name,Indicator Code,Indicator Name
7.11426397203909E+01,7.21748489780910E+01,7.32176807752894E+01,7.41727778624634E+01,7.49151120211165E+01,7.53630159796844E+01,7.54934692803845E+01,7.53497453239089E+01,7.50010282908342E+01,7.45407239907782E+01,7.40369600167858E+01,7.35040724806031E+01,7.29379355490351E+01,7.23604952068043E+01,7.17915798875139E+01,7.12440669377823E+01,7.07293462079662E+01,7.02465490088022E+01,6.97809241777392E+01,6.93117416394268E+01,6.88260889992881E+01,6.83165732671129E+01,6.77901699257863E+01,6.72642085033095E+01,6.67608858813461E+01,6.62908566429083E+01,6.58575573576680E+01,6.54444430446955E+01,6.50188711012402E+01,6.45404703956255E+01,6.39835309188722E+01,6.33437107878401E+01,6.26329729511857E+01,6.18636831512262E+01,6.10532357059978E+01,6.02147908892687E+01,5.93517023295142E+01,5.84643898769542E+01,5.75589792577789E+01,5.66416852582300E+01,5.57176107358489E+01,5.47921582012027E+01,5.38679895160040E+01,5.29442485341578E+01,5.20185020613491E+01,5.10905285733530E+01,5.01603145275073E+01,4.92333123132735E+01,4.83208544176898E+01,4.74369763719784E+01,4.65910414939514E+01,4.57879294197428E+01,4.50244877408992E+01,IND,India,SP.POP.DPND.YG,"Age dependency ratio, young (% of working-age population)"
4.20080000000000E+01,4.16710000000000E+01,4.13330000000000E+01,4.10010000000000E+01,4.06730000000000E+01,4.03420000000000E+01,3.99940000000000E+01,3.96190000000000E+01,3.92130000000000E+01,3.87830000000000E+01,3.83430000000000E+01,3.79150000000000E+01,3.75150000000000E+01,3.71540000000000E+01,3.68330000000000E+01,3.65440000000000E+01,3.62720000000000E+01,3.59970000000000E+01,3.57020000000000E+01,3.53810000000000E+01,3.50340000000000E+01,3.46680000000000E+01,3.42920000000000E+01,3.39120000000000E+01,3.35260000000000E+01,3.31270000000000E+01,3.27040000000000E+01,3.22500000000000E+01,3.17600000000000E+01,3.12390000000000E+01,3.06900000000000E+01,3.01230000000000E+01,2.95500000000000E+01,2.89830000000000E+01,2.84300000000000E+01,2.79010000000000E+01,2.74020000000000E+01,2.69300000000000E+01,2.64810000000000E+01,2.60490000000000E+01,2.56220000000000E+01,2.51860000000000E+01,2.47300000000000E+01,2.42530000000000E+01,2.37570000000000E+01,2.32590000000000E+01,2.27790000000000E+01,2.23350000000000E+01,2.19370000000000E+01,2.15890000000000E+01,2.12810000000000E+01,2.09990000000000E+01,,IND,India,SP.DYN.CBRT.IN,"Birth rate, crude (per 1,000 people)"
3.28028230124000E+09,2.76356817482000E+09,3.57365298810000E+09,2.74830218687000E+09,3.62842032541000E+09,3.16047853167000E+09,5.14170786093000E+09,4.31909396757000E+09,9.56626312540000E+08,5.54164620559000E+09,8.09111758730000E+09,1.06589247353200E+10,4.10580676584000E+09,1.63864591197400E+10,2.92922536353800E+10,2.12341098247400E+10,1.39301835892100E+10,1.38661555543400E+10,3.21797465527000E+10,3.79111436848000E+10,1.87562667839000E+09,5.75331065947600E+10,4.45054161726600E+10,1.78742636358200E+10,4.82012385969900E+10,8.31431098317100E+10,6.53224679481200E+10,2.01901539912300E+10,8.54279841758500E+10,6.01409113455700E+10,6.35541974439300E+10,-9.02736162404000E+09,9.83895487968400E+10,-1.71905440726000E+10,1.40715779720120E+11,2.45567800902590E+11,-1.49905048377230E+11,1.30439994177000E+11,-3.02297057699900E+10,4.24968391277730E+11,1.51575659413870E+11,-1.97106003589600E+10,1.82002403107720E+11,2.06668201221140E+11,8.01500000000000E+11,1.04389000000000E+12,1.47101000000000E+12,2.01534000000000E+12,1.06791000000000E+12,1.79171000000000E+12,2.45112764829197E+12,1.89384000000000E+12,3.54154000000000E+12,IND,India,NE.GDI.STKB.CN,Changes in inventories (current LCU)
6.88859972120372E+08,5.80349897062097E+08,7.50467877968878E+08,5.77144036386736E+08,7.61969030305130E+08,6.63687217906342E+08,7.34529694418571E+08,5.75879195676000E+08,1.27550175005333E+08,7.38886160745333E+08,1.07881567830667E+09,1.43234635128994E+09,5.31112153999591E+08,2.08399581835686E+09,3.67274121667757E+09,2.45384114075250E+09,1.55847662754540E+09,1.61940502824409E+09,3.92141030761825E+09,4.69405495648441E+09,2.37639185124323E+08,6.44309799200321E+09,4.62233853273256E+09,1.73333196193657E+09,4.05501088854532E+09,6.79417168642972E+09,5.10870589669730E+09,1.55686116291244E+09,5.90108110816370E+09,3.60937507137739E+09,3.54091971161546E+09,-3.68184470583470E+08,3.72527761302623E+09,-5.48092123939082E+08,4.48171540062966E+09,7.33865179127494E+09,-4.22257829752063E+09,3.51038333734918E+09,-7.18691122346447E+08,9.80677428382677E+09,3.31780673110440E+09,-4.13275727705369E+08,3.75990765157382E+09,4.49743106949872E+09,1.78381656623657E+10,2.35781683208384E+10,3.25088675012984E+10,5.00572933052938E+10,2.32186315507207E+10,3.77649984894366E+10,5.37971386861313E+10,3.95195623405599E+10,6.50906707182592E+10,IND,India,NE.GDI.STKB.CD,Changes in inventories (current US$)
,3.50300000000000E+01,3.47100000000000E+01,3.57400000000000E+01,3.66900000000000E+01,3.45400000000000E+01,3.42200000000000E+01,3.68600000000000E+01,3.86700000000000E+01,4.00300000000000E+01,4.25300000000000E+01,4.31100000000000E+01,4.06900000000000E+01,4.42500000000000E+01,4.23300000000000E+01,4.71500000000000E+01,4.61000000000000E+01,5.03500000000000E+01,5.25200000000000E+01,4.89300000000000E+01,5.05400000000000E+01,5.41300000000000E+01,5.28500000000000E+01,5.95700000000000E+01,6.04400000000000E+01,6.13400000000000E+01,6.12900000000000E+01,5.99700000000000E+01,6.71400000000000E+01,7.17300000000000E+01,7.27400000000000E+01,7.38400000000000E+01,7.72400000000000E+01,7.99100000000000E+01,8.22700000000000E+01,8.38500000000000E+01,8.77500000000000E+01,8.78700000000000E+01,9.03100000000000E+01,9.44200000000000E+01,9.22800000000000E+01,9.50000000000000E+01,8.47300000000000E+01,9.71300000000000E+01,9.40500000000000E+01,9.98900000000000E+01,1.06060000000000E+02,1.16420000000000E+02,1.17500000000000E+02,1.12200000000000E+02,1.25150000000000E+02,1.33960000000000E+02,,IND,India,AG.PRD.CROP.XD,Crop production index (2004-2006 = 100)
4.76190000000000E+00,4.76190000000000E+00,4.76190000000000E+00,4.76190000000000E+00,4.76190000000000E+00,4.76200000000000E+00,7.00000000000000E+00,7.50000000000000E+00,7.50000000000000E+00,7.50000000000000E+00,7.50000000000000E+00,7.44158333333333E+00,7.73058333333333E+00,7.86300000000000E+00,7.97558333333333E+00,8.65341666666667E+00,8.93833333333333E+00,8.56250000000000E+00,8.20616666666667E+00,8.07641666666667E+00,7.89275000000000E+00,8.92941666666667E+00,9.62833333333333E+00,1.03120833333333E+01,1.18868333333333E+01,1.22374166666667E+01,1.27865000000000E+01,1.29685000000000E+01,1.44766666666667E+01,1.66624166666667E+01,1.79485000000000E+01,2.45185833333333E+01,2.64113333333333E+01,3.13643333333333E+01,3.13977500000000E+01,3.34622500000000E+01,3.55008333333333E+01,3.71583333333333E+01,4.20621666666667E+01,4.33341666666667E+01,4.56855000000000E+01,4.76935833333333E+01,4.84060833333333E+01,4.59525000000000E+01,4.49317500000000E+01,4.42735833333333E+01,4.52495000000000E+01,4.02606666666667E+01,4.59936666666667E+01,4.74436666666667E+01,4.55624166666667E+01,4.79215833333333E+01,5.44093333333333E+01,IND,India,PA.NUS.ATLS,DEC alternative conversion factor (LCU per US$)
2.22480000000000E+01,2.16010000000000E+01,2.09600000000000E+01,2.03270000000000E+01,1.97050000000000E+01,1.90980000000000E+01,1.85090000000000E+01,1.79390000000000E+01,1.73900000000000E+01,1.68620000000000E+01,1.63510000000000E+01,1.58550000000000E+01,1.53710000000000E+01,1.48980000000000E+01,1.44390000000000E+01,1.40010000000000E+01,1.35920000000000E+01,1.32180000000000E+01,1.28820000000000E+01,1.25850000000000E+01,1.23230000000000E+01,1.20940000000000E+01,1.18890000000000E+01,1.17000000000000E+01,1.15210000000000E+01,1.13490000000000E+01,1.11820000000000E+01,1.10200000000000E+01,1.08630000000000E+01,1.07080000000000E+01,1.05520000000000E+01,1.03910000000000E+01,1.02260000000000E+01,1.00560000000000E+01,9.88200000000000E+00,9.70600000000000E+00,9.53200000000000E+00,9.36100000000000E+00,9.19800000000000E+00,9.04300000000000E+00,8.89800000000000E+00,8.76000000000000E+00,8.63000000000000E+00,8.50600000000000E+00,8.38900000000000E+00,8.28300000000000E+00,8.19000000000000E+00,8.11100000000000E+00,8.04900000000000E+00,8.00200000000000E+00,7.96900000000000E+00,7.94900000000000E+00,,IND,India,SP.DYN.CDRT.IN,"Death rate, crude (per 1,000 people)"
4.38623533763734E+00,4.22941521638585E+00,4.09712428627355E+00,4.20673023671965E+00,3.66134245331011E+00,3.25046951256133E+00,4.07115508286198E+00,3.96491258630665E+00,3.96916403949456E+00,3.64983589071154E+00,3.71762924452998E+00,3.60400207214040E+00,3.95807673292353E+00,4.13622646365467E+00,4.74805468373926E+00,5.54973679210725E+00,6.57127288579718E+00,6.27315982822554E+00,6.20599118172178E+00,6.63331023631677E+00,6.03373787285931E+00,5.83372104740555E+00,5.88017953234167E+00,5.73701969199239E+00,6.17510891737074E+00,5.16399437084617E+00,5.10666639019937E+00,5.50798767008566E+00,5.93120461300342E+00,6.89520944805160E+00,6.93178793013934E+00,8.34784516376367E+00,8.69052182147643E+00,9.66472776553420E+00,9.71766683642369E+00,1.06570756089300E+01,1.02061840975527E+01,1.05064661189487E+01,1.08285692771641E+01,1.12546918299624E+01,1.27732329720693E+01,1.23419398547507E+01,1.40185416902701E+01,1.46902911972287E+01,1.75513284815600E+01,1.92801488316686E+01,2.10694751952920E+01,2.04308943344007E+01,2.36012452632731E+01,2.00496232420491E+01,2.19387319006050E+01,2.38847879462049E+01,2.38282760946927E+01,IND,India,NE.EXP.GNFS.ZS,Exports of goods and services (% of GDP)
7.87000000000000E+09,8.04000000000000E+09,8.37000000000000E+09,9.87000000000000E+09,1.00200000000000E+10,9.38000000000000E+09,1.33000000000000E+10,1.51700000000000E+10,1.60800000000000E+10,1.62800000000000E+10,1.77100000000000E+10,1.83800000000000E+10,2.22500000000000E+10,2.83000000000000E+10,3.83500000000000E+10,4.81200000000000E+10,6.13900000000000E+10,6.64000000000000E+10,7.11500000000000E+10,8.34000000000000E+10,9.02900000000000E+10,1.02560000000000E+11,1.15630000000000E+11,1.31390000000000E+11,1.58460000000000E+11,1.49510000000000E+11,1.65430000000000E+11,2.02810000000000E+11,2.59130000000000E+11,3.46090000000000E+11,4.06350000000000E+11,5.62540000000000E+11,6.73120000000000E+11,8.61470000000000E+11,1.01607000000000E+12,1.30733000000000E+12,1.44854000000000E+12,1.65203000000000E+12,1.95280000000000E+12,2.27697000000000E+12,2.78126000000000E+12,2.90757000000000E+12,3.55556000000000E+12,4.17425000000000E+12,5.69051000000000E+12,7.12087000000000E+12,9.04872000000000E+12,1.01890700000000E+13,1.32876500000000E+13,1.29878000000000E+13,1.71019300000000E+13,2.14364700000000E+13,2.38774100000000E+13,IND,India,NE.EXP.GNFS.CN,Exports of goods and services (current LCU)
1.65270165270165E+09,1.68840168840169E+09,1.75770175770176E+09,2.07270207270207E+09,2.10420210420210E+09,1.96976060478790E+09,1.90000000000000E+09,2.02266666666667E+09,2.14400000000000E+09,2.17066666666667E+09,2.36133333333333E+09,2.46990447821364E+09,2.87817866267099E+09,3.59913519013099E+09,4.80842571598734E+09,5.56080931424004E+09,6.86817079992542E+09,7.75474452554745E+09,8.67030891402806E+09,1.03263617322038E+10,1.14396123024294E+10,1.14856326934384E+10,1.20093474121516E+10,1.27413632874056E+10,1.33307160583840E+10,1.22174478545989E+10,1.29378641535995E+10,1.56386629139839E+10,1.78998388210914E+10,2.07706965276145E+10,2.26397749115525E+10,2.29434136692237E+10,2.54860287250423E+10,2.74665490525332E+10,3.23612360758335E+10,3.90688014105447E+10,4.08029858454027E+10,4.44592061000225E+10,4.64265194771231E+10,5.25444510682486E+10,6.08783968655263E+10,6.09635468083583E+10,7.34527512898689E+10,9.08383657037158E+10,1.26647860366000E+11,1.60837896187155E+11,1.99973922363783E+11,2.53077528108493E+11,2.88901732847276E+11,2.73752028721782E+11,3.75351687886032E+11,4.47323909372778E+11,4.38847685446125E+11,IND,India,NE.EXP.GNFS.CD,Exports of goods and services (current US$)
