1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Country Code,Country Name,Indicator Code,Indicator Name
171.4679371,188.0184517,206.1664633,226.0661665,247.8866388,271.8132777,298.0493758,326.8178476,358.3631245,392.9532303,430.8820599,472.4718749,518.0760431,568.0820397,5.94E+02,6.31E+02,6.60E+02,6.88E+02,7.65E+02,8.24E+02,8.84E+02,9.05E+02,9.58E+02,1.01E+03,1.08E+03,1.16E+03,1.25E+03,1.30E+03,1.37E+03,1.49E+03,1.55E+03,1.64E+03,1.70E+03,1.84E+03,2.01E+03,2.23E+03,2.48E+03,2.76E+03,2.88E+03,3.11E+03,3.43E+03,3.68E+03,IND,India,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP (current international $)"
3.65019E+11,3.84607E+11,4.05245E+11,4.26991E+11,4.49904E+11,4.74047E+11,4.99485E+11,5.26289E+11,5.5453E+11,5.84287E+11,6.15641E+11,6.48678E+11,6.83487E+11,7.20164E+11,7.52E+11,7.92E+11,8.30E+11,8.62E+11,9.45E+11,1.00E+12,1.06E+12,1.07E+12,1.13E+12,1.18E+12,1.26E+12,1.35E+12,1.46E+12,1.52E+12,1.61E+12,1.75E+12,1.82E+12,1.91E+12,1.98E+12,2.13E+12,2.30E+12,2.52E+12,2.75E+12,3.02E+12,3.14E+12,3.40E+12,3.76E+12,4.00E+12,IND,India,NY.GDP.MKTP.PP.KD,"GDP, PPP (constant 2005 international $)"
95623524452,1.07249E+11,1.20289E+11,1.34913E+11,1.51316E+11,1.69713E+11,1.90346E+11,2.13489E+11,2.39444E+11,2.68556E+11,3.01207E+11,3.37827E+11,3.789E+11,4.24967E+11,4.54E+11,4.93E+11,5.27E+11,5.62E+11,6.38E+11,7.02E+11,7.68E+11,8.02E+11,8.65E+11,9.28E+11,1.01E+12,1.11E+12,1.22E+12,1.29E+12,1.38E+12,1.52E+12,1.62E+12,1.74E+12,1.83E+12,2.01E+12,2.23E+12,2.52E+12,2.84E+12,3.20E+12,3.39E+12,3.70E+12,4.14E+12,4.49E+12,IND,India,NY.GDP.MKTP.PP.CD,"GDP, PPP (current international $)"
4.74E+11,5.07E+11,5.59E+11,6.81E+11,8.05E+11,8.65E+11,9.32E+11,1.06E+12,1.14E+12,1.26E+12,1.50E+12,1.76E+12,1.96E+12,2.28E+12,2.55E+12,2.88E+12,3.22E+12,3.66E+12,4.32E+12,4.96E+12,5.79E+12,6.64E+12,7.63E+12,8.79E+12,1.03E+13,1.21E+13,1.41E+13,1.56E+13,1.79E+13,2.00E+13,2.15E+13,2.33E+13,2.51E+13,2.82E+13,3.22E+13,3.67E+13,4.26E+13,4.97E+13,5.60E+13,6.44E+13,7.71E+13,8.90E+13,IND,India,NY.GNP.MKTP.CN,GNI (current LCU)
6.31E+10,6.81E+10,7.23E+10,8.66E+10,1.01E+11,9.99E+10,1.04E+11,1.23E+11,1.40E+11,1.56E+11,1.90E+11,1.97E+11,2.04E+11,2.21E+11,2.15E+11,2.35E+11,2.52E+11,2.82E+11,2.99E+11,2.98E+11,3.22E+11,2.71E+11,2.89E+11,2.80E+11,3.29E+11,3.63E+11,3.96E+11,4.20E+11,4.25E+11,4.61E+11,4.70E+11,4.88E+11,5.19E+11,6.13E+11,7.17E+11,8.28E+11,9.42E+11,1.23E+12,1.22E+12,1.36E+12,1.69E+12,1.86E+12,IND,India,NY.GNP.MKTP.CD,GNI (current US$)
8.53E+02,8.93E+02,9.63E+02,1.15E+03,1.32E+03,1.39E+03,1.46E+03,1.62E+03,1.72E+03,1.84E+03,2.15E+03,2.46E+03,2.68E+03,3.05E+03,3.34E+03,3.69E+03,4.03E+03,4.48E+03,5.19E+03,5.83E+03,6.66E+03,7.49E+03,8.44E+03,9.55E+03,1.10E+04,1.27E+04,1.44E+04,1.57E+04,1.77E+04,1.95E+04,2.06E+04,2.20E+04,2.33E+04,2.58E+04,2.90E+04,3.25E+04,3.73E+04,4.28E+04,4.76E+04,5.41E+04,6.40E+04,7.29E+04,IND,India,NY.GNP.PCAP.CN,GNI per capita (current LCU)
181.5374883,198.0881082,216.1476342,235.853632,257.356209,280.8191578,306.4212039,334.3573671,364.8404466,398.1026429,434.3973256,474.0009639,517.2152327,564.3693098,5.90E+02,6.30E+02,6.60E+02,6.80E+02,7.60E+02,8.20E+02,8.70E+02,8.90E+02,9.40E+02,9.90E+02,1.06E+03,1.15E+03,1.24E+03,1.29E+03,1.36E+03,1.47E+03,1.53E+03,1.62E+03,1.68E+03,1.82E+03,2.00E+03,2.22E+03,2.46E+03,2.75E+03,2.87E+03,3.09E+03,3.40E+03,3.64E+03,IND,India,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)"
98040590756,1.0971E+11,1.22769E+11,1.37382E+11,1.53735E+11,1.72034E+11,1.92511E+11,2.15426E+11,2.41068E+11,2.69762E+11,3.01872E+11,3.37804E+11,3.78013E+11,4.23007E+11,4.52E+11,4.91E+11,5.24E+11,5.58E+11,6.31E+11,6.94E+11,7.58E+11,7.90E+11,8.52E+11,9.15E+11,9.98E+11,1.10E+12,1.20E+12,1.28E+12,1.37E+12,1.50E+12,1.60E+12,1.72E+12,1.81E+12,2.00E+12,2.22E+12,2.50E+12,2.81E+12,3.18E+12,3.37E+12,3.68E+12,4.10E+12,4.45E+12,IND,India,NY.GNP.MKTP.PP.CD,"GNI, PPP (current international $)"
9.40E+00,1.02E+01,9.81E+00,8.84E+00,9.08E+00,9.97E+00,1.03E+01,9.68E+00,9.92E+00,1.04E+01,1.01E+01,1.01E+01,1.07E+01,1.06E+01,1.09E+01,1.15E+01,1.21E+01,1.25E+01,1.22E+01,1.22E+01,1.19E+01,1.16E+01,1.15E+01,1.16E+01,1.10E+01,1.11E+01,1.09E+01,1.16E+01,1.25E+01,1.28E+01,1.26E+01,1.24E+01,1.19E+01,1.14E+01,1.09E+01,1.09E+01,1.03E+01,1.03E+01,1.09E+01,1.19E+01,1.14E+01,1.16E+01,IND,India,NE.CON.GOVT.ZS,General government final consumption expenditure (% of GDP)
4.48E+10,5.19E+10,5.51E+10,6.05E+10,7.33E+10,8.65E+10,9.60E+10,1.02E+11,1.14E+11,1.31E+11,1.52E+11,1.78E+11,2.10E+11,2.43E+11,2.79E+11,3.33E+11,3.93E+11,4.62E+11,5.33E+11,6.10E+11,6.95E+11,7.85E+11,8.88E+11,1.03E+12,1.15E+12,1.36E+12,1.54E+12,1.82E+12,2.26E+12,2.59E+12,2.73E+12,2.91E+12,3.02E+12,3.25E+12,3.55E+12,4.02E+12,4.43E+12,5.13E+12,6.15E+12,7.71E+12,8.91E+12,1.04E+13,IND,India,NE.CON.GOVT.CN,General government final consumption expenditure (current LCU)
5.97E+09,6.97E+09,7.13E+09,7.69E+09,9.20E+09,9.99E+09,1.07E+10,1.20E+10,1.39E+10,1.62E+10,1.92E+10,1.99E+10,2.18E+10,2.36E+10,2.35E+10,2.72E+10,3.08E+10,3.56E+10,3.68E+10,3.66E+10,3.87E+10,3.20E+10,3.36E+10,3.29E+10,3.65E+10,4.06E+10,4.34E+10,4.90E+10,5.37E+10,5.97E+10,5.98E+10,6.11E+10,6.23E+10,7.07E+10,7.89E+10,9.07E+10,9.80E+10,1.27E+11,1.34E+11,1.63E+11,1.96E+11,2.18E+11,IND,India,NE.CON.GOVT.CD,General government final consumption expenditure (current US$)
1.53E+01,1.68E+01,1.58E+01,1.65E+01,1.86E+01,1.85E+01,1.81E+01,1.82E+01,2.00E+01,2.10E+01,1.80E+01,2.18E+01,2.20E+01,2.00E+01,2.15E+01,2.35E+01,2.35E+01,2.26E+01,2.38E+01,2.39E+01,2.49E+01,2.25E+01,2.42E+01,2.13E+01,2.32E+01,2.61E+01,2.21E+01,2.45E+01,2.35E+01,2.68E+01,2.41E+01,2.56E+01,2.50E+01,2.61E+01,3.25E+01,3.43E+01,3.59E+01,3.80E+01,3.55E+01,3.63E+01,3.70E+01,3.54E+01,IND,India,NE.GDI.TOTL.ZS,Gross capital formation (% of GDP)
7.30E+10,8.54E+10,8.89E+10,1.13E+11,1.50E+11,1.60E+11,1.69E+11,1.92E+11,2.29E+11,2.64E+11,2.70E+11,3.84E+11,4.34E+11,4.58E+11,5.53E+11,6.80E+11,7.60E+11,8.32E+11,1.04E+12,1.20E+12,1.46E+12,1.52E+12,1.88E+12,1.90E+12,2.43E+12,3.20E+12,3.13E+12,3.85E+12,4.24E+12,5.43E+12,5.25E+12,6.02E+12,6.33E+12,7.43E+12,1.05E+13,1.27E+13,1.54E+13,1.90E+13,2.00E+13,2.35E+13,2.88E+13,3.18E+13,IND,India,NE.GDI.TOTL.CN,Gross capital formation (current LCU)
9.73E+09,1.15E+10,1.15E+10,1.44E+10,1.88E+10,1.85E+10,1.90E+10,2.24E+10,2.80E+10,3.26E+10,3.42E+10,4.30E+10,4.50E+10,4.44E+10,4.65E+10,5.55E+10,5.94E+10,6.42E+10,7.20E+10,7.20E+10,8.14E+10,6.18E+10,7.11E+10,6.05E+10,7.72E+10,9.55E+10,8.82E+10,1.04E+11,1.01E+11,1.25E+11,1.15E+11,1.26E+11,1.31E+11,1.62E+11,2.34E+11,2.86E+11,3.40E+11,4.71E+11,4.35E+11,4.96E+11,6.33E+11,6.64E+11,IND,India,NE.GDI.TOTL.CD,Gross capital formation (current US$)
1.52E+01,1.64E+01,1.61E+01,1.60E+01,1.74E+01,1.75E+01,1.87E+01,1.83E+01,1.97E+01,1.96E+01,1.50E+01,1.93E+01,1.99E+01,1.80E+01,2.01E+01,2.11E+01,2.17E+01,2.13E+01,2.24E+01,2.28E+01,2.35E+01,2.25E+01,2.35E+01,2.13E+01,2.29E+01,2.49E+01,2.09E+01,2.33E+01,2.19E+01,2.49E+01,2.32E+01,2.47E+01,2.40E+01,2.55E+01,3.07E+01,3.15E+01,3.27E+01,3.40E+01,3.05E+01,3.09E+01,3.26E+01,2.90E+01,IND,India,NY.GDS.TOTL.ZS,Gross domestic savings (% of GDP)
7.25E+10,8.38E+10,9.07E+10,1.10E+11,1.41E+11,1.52E+11,1.75E+11,1.93E+11,2.26E+11,2.46E+11,2.24E+11,3.39E+11,3.92E+11,4.13E+11,5.16E+11,6.12E+11,7.02E+11,7.82E+11,9.81E+11,1.14E+12,1.38E+12,1.52E+12,1.82E+12,1.90E+12,2.39E+12,3.05E+12,2.97E+12,3.66E+12,3.95E+12,5.05E+12,5.06E+12,5.82E+12,6.09E+12,7.23E+12,9.95E+12,1.16E+13,1.40E+13,1.70E+13,1.71E+13,2.00E+13,2.54E+13,2.60E+13,IND,India,NY.GDS.TOTL.CN,Gross domestic savings (current LCU)
9.67E+09,1.13E+10,1.17E+10,1.39E+10,1.76E+10,1.75E+10,1.95E+10,2.26E+10,2.76E+10,3.05E+10,2.84E+10,3.79E+10,4.07E+10,4.00E+10,4.34E+10,5.00E+10,5.49E+10,6.03E+10,6.77E+10,6.87E+10,7.69E+10,6.18E+10,6.89E+10,6.05E+10,7.63E+10,9.13E+10,8.36E+10,9.86E+10,9.38E+10,1.16E+11,1.11E+11,1.22E+11,1.26E+11,1.57E+11,2.22E+11,2.63E+11,3.10E+11,4.21E+11,3.73E+11,4.22E+11,5.58E+11,5.43E+11,IND,India,NY.GDS.TOTL.CD,Gross domestic savings (current US$)
1.36E+01,1.47E+01,1.51E+01,1.41E+01,1.50E+01,1.60E+01,1.66E+01,1.68E+01,1.72E+01,1.79E+01,1.79E+01,1.86E+01,1.98E+01,1.92E+01,1.97E+01,2.06E+01,2.14E+01,2.21E+01,2.19E+01,2.27E+01,2.38E+01,2.26E+01,2.30E+01,2.15E+01,2.18E+01,2.41E+01,2.31E+01,2.37E+01,2.37E+01,2.40E+01,2.27E+01,2.51E+01,2.37E+01,2.45E+01,2.87E+01,3.03E+01,3.13E+01,3.29E+01,3.23E+01,3.17E+01,3.17E+01,3.06E+01,IND,India,NE.GDI.FTOT.ZS,Gross fixed capital formation (% of GDP)
6.49E+10,7.48E+10,8.48E+10,9.68E+10,1.21E+11,1.39E+11,1.55E+11,1.78E+11,1.97E+11,2.26E+11,2.68E+11,3.27E+11,3.89E+11,4.40E+11,5.04E+11,5.96E+11,6.95E+11,8.12E+11,9.56E+11,1.14E+12,1.40E+12,1.52E+12,1.78E+12,1.91E+12,2.28E+12,2.95E+12,3.28E+12,3.72E+12,4.27E+12,4.85E+12,4.95E+12,5.90E+12,6.01E+12,6.97E+12,9.31E+12,1.12E+13,1.34E+13,1.64E+13,1.82E+13,2.06E+13,2.47E+13,2.75E+13,IND,India,NE.GDI.FTOT.CN,Gross fixed capital formation (current LCU)
8.65E+09,1.01E+10,1.10E+10,1.23E+10,1.51E+10,1.61E+10,1.74E+10,2.08E+10,2.40E+10,2.79E+10,3.40E+10,3.66E+10,4.04E+10,4.27E+10,4.24E+10,4.87E+10,5.43E+10,6.26E+10,6.60E+10,6.84E+10,7.78E+10,6.22E+10,6.74E+10,6.10E+10,7.28E+10,8.82E+10,9.24E+10,1.00E+11,1.02E+11,1.12E+11,1.08E+11,1.24E+11,1.24E+11,1.52E+11,2.07E+11,2.53E+11,2.97E+11,4.08E+11,3.96E+11,4.33E+11,5.43E+11,5.74E+11,IND,India,NE.GDI.FTOT.CD,Gross fixed capital formation (current US$)
1.00E+02,1.00E+02,9.97E+01,1.01E+02,1.01E+02,1.01E+02,9.94E+01,9.99E+01,1.00E+02,1.01E+02,1.03E+02,1.03E+02,1.02E+02,1.02E+02,1.01E+02,1.02E+02,1.02E+02,1.01E+02,1.01E+02,1.01E+02,1.01E+02,1.00E+02,1.01E+02,1.00E+02,1.00E+02,1.01E+02,1.01E+02,1.01E+02,1.02E+02,1.02E+02,1.01E+02,1.01E+02,1.01E+02,1.01E+02,1.02E+02,1.03E+02,1.03E+02,1.04E+02,1.05E+02,1.05E+02,1.04E+02,1.06E+02,IND,India,NE.DAB.TOTL.ZS,Gross national expenditure (% of GDP)
4.77E+11,5.12E+11,5.60E+11,6.88E+11,8.17E+11,8.76E+11,9.29E+11,1.06E+12,1.15E+12,1.27E+12,1.54E+12,1.80E+12,2.01E+12,2.34E+12,2.60E+12,2.96E+12,3.30E+12,3.73E+12,4.43E+12,5.08E+12,5.94E+12,6.74E+12,7.80E+12,8.91E+12,1.05E+13,1.24E+13,1.44E+13,1.59E+13,1.83E+13,2.06E+13,2.20E+13,2.38E+13,2.56E+13,2.86E+13,3.30E+13,3.79E+13,4.43E+13,5.19E+13,5.92E+13,6.83E+13,8.14E+13,9.55E+13,IND,India,NE.DAB.TOTL.CN,Gross national expenditure (current LCU)
6.36E+10,6.88E+10,7.25E+10,8.75E+10,1.02E+11,1.01E+11,1.04E+11,1.23E+11,1.40E+11,1.58E+11,1.95E+11,2.02E+11,2.09E+11,2.26E+11,2.19E+11,2.42E+11,2.58E+11,2.88E+11,3.06E+11,3.05E+11,3.31E+11,2.75E+11,2.95E+11,2.84E+11,3.34E+11,3.71E+11,4.04E+11,4.28E+11,4.36E+11,4.76E+11,4.81E+11,4.98E+11,5.29E+11,6.23E+11,7.34E+11,8.57E+11,9.79E+11,1.29E+12,1.29E+12,1.44E+12,1.79E+12,1.99E+12,IND,India,NE.DAB.TOTL.CD,Gross national expenditure (current US$)
7.54E+01,7.34E+01,7.41E+01,7.51E+01,7.35E+01,7.25E+01,7.10E+01,7.20E+01,7.03E+01,7.00E+01,7.49E+01,7.06E+01,6.94E+01,7.14E+01,6.90E+01,6.74E+01,6.62E+01,6.62E+01,6.54E+01,6.51E+01,6.46E+01,6.59E+01,6.50E+01,6.71E+01,6.61E+01,6.40E+01,6.82E+01,6.51E+01,6.56E+01,6.23E+01,6.42E+01,6.29E+01,6.41E+01,6.31E+01,5.84E+01,5.76E+01,5.70E+01,5.57E+01,5.86E+01,5.72E+01,5.60E+01,5.94E+01,IND,India,NE.CON.PETC.ZS,"Household final consumption expenditure, etc. (% of GDP)"
3.59E+11,3.74E+11,4.16E+11,5.14E+11,5.94E+11,6.29E+11,6.64E+11,7.63E+11,8.06E+11,8.81E+11,1.12E+12,1.24E+12,1.36E+12,1.63E+12,1.77E+12,1.95E+12,2.14E+12,2.44E+12,2.86E+12,3.27E+12,3.79E+12,4.44E+12,5.04E+12,5.98E+12,6.92E+12,7.85E+12,9.68E+12,1.02E+13,1.18E+13,1.26E+13,1.40E+13,1.48E+13,1.63E+13,1.79E+13,1.89E+13,2.13E+13,2.45E+13,2.78E+13,3.30E+13,3.70E+13,4.36E+13,5.33E+13,IND,India,NE.CON.PETC.CN,"Household final consumption expenditure, etc. (current LCU)"
4.79E+10,5.03E+10,5.39E+10,6.54E+10,7.44E+10,7.27E+10,7.42E+10,8.91E+10,9.83E+10,1.09E+11,1.42E+11,1.39E+11,1.42E+11,1.59E+11,1.49E+11,1.59E+11,1.68E+11,1.88E+11,1.97E+11,1.96E+11,2.11E+11,1.81E+11,1.91E+11,1.91E+11,2.20E+11,2.35E+11,2.73E+11,2.76E+11,2.81E+11,2.91E+11,3.06E+11,3.11E+11,3.36E+11,3.90E+11,4.21E+11,4.80E+11,5.41E+11,6.90E+11,7.17E+11,7.81E+11,9.57E+11,1.11E+12,IND,India,NE.CON.PETC.CD,"Household final consumption expenditure, etc. (current US$)"
3.81E+00,3.93E+00,3.64E+00,4.64E+00,5.92E+00,6.53E+00,6.01E+00,6.16E+00,6.47E+00,8.03E+00,9.09E+00,8.42E+00,8.00E+00,7.72E+00,7.59E+00,7.51E+00,6.90E+00,6.86E+00,7.33E+00,8.01E+00,8.31E+00,8.35E+00,9.42E+00,9.65E+00,1.00E+01,1.18E+01,1.13E+01,1.17E+01,1.25E+01,1.31E+01,1.37E+01,1.32E+01,1.50E+01,1.54E+01,1.93E+01,2.20E+01,2.42E+01,2.44E+01,2.87E+01,2.54E+01,2.63E+01,3.03E+01,IND,India,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP)
1.82E+10,2.01E+10,2.05E+10,3.18E+10,4.78E+10,5.66E+10,5.61E+10,6.52E+10,7.42E+10,1.01E+11,1.36E+11,1.48E+11,1.57E+11,1.77E+11,1.95E+11,2.18E+11,2.24E+11,2.53E+11,3.20E+11,4.02E+11,4.87E+11,5.62E+11,7.30E+11,8.60E+11,1.05E+12,1.45E+12,1.61E+12,1.84E+12,2.25E+12,2.66E+12,2.98E+12,3.11E+12,3.80E+12,4.37E+12,6.26E+12,8.13E+12,1.04E+13,1.22E+13,1.61E+13,1.65E+13,2.05E+13,2.72E+13,IND,India,NE.IMP.GNFS.CN,Imports of goods and services (current LCU)
2.42E+09,2.70E+09,2.65E+09,4.04E+09,5.99E+09,6.55E+09,6.28E+09,7.61E+09,9.05E+09,1.25E+10,1.72E+10,1.66E+10,1.63E+10,1.71E+10,1.64E+10,1.78E+10,1.75E+10,1.95E+10,2.21E+10,2.41E+10,2.71E+10,2.29E+10,2.76E+10,2.74E+10,3.33E+10,4.33E+10,4.54E+10,4.96E+10,5.34E+10,6.13E+10,6.51E+10,6.52E+10,7.85E+10,9.51E+10,1.39E+11,1.84E+11,2.30E+11,3.03E+11,3.51E+11,3.47E+11,4.50E+11,5.68E+11,IND,India,NE.IMP.GNFS.CD,Imports of goods and services (current US$)
2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,2.97E+06,IND,India,AG.LND.TOTL.K2,Land area (sq. km)
4.81E+01,4.89E+01,4.97E+01,5.05E+01,5.14E+01,5.22E+01,5.30E+01,5.37E+01,5.44E+01,5.49E+01,5.54E+01,5.59E+01,5.62E+01,5.66E+01,5.69E+01,5.72E+01,5.76E+01,5.79E+01,5.82E+01,5.86E+01,5.90E+01,5.94E+01,5.98E+01,6.02E+01,6.06E+01,6.11E+01,6.15E+01,6.20E+01,6.24E+01,6.29E+01,6.34E+01,6.38E+01,6.43E+01,6.48E+01,6.52E+01,6.57E+01,6.61E+01,6.65E+01,6.68E+01,6.72E+01,6.75E+01,6.77E+01,IND,India,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)"
4.95E+01,5.02E+01,5.08E+01,5.15E+01,5.21E+01,5.28E+01,5.34E+01,5.39E+01,5.44E+01,5.49E+01,5.53E+01,5.57E+01,5.60E+01,5.64E+01,5.67E+01,5.70E+01,5.73E+01,5.75E+01,5.77E+01,5.79E+01,5.81E+01,5.83E+01,5.85E+01,5.88E+01,5.91E+01,5.94E+01,5.97E+01,6.00E+01,6.03E+01,6.07E+01,6.10E+01,6.13E+01,6.17E+01,6.20E+01,6.23E+01,6.26E+01,6.29E+01,6.32E+01,6.35E+01,6.37E+01,6.40E+01,6.43E+01,IND,India,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)"
4.88E+01,4.96E+01,5.03E+01,5.10E+01,5.18E+01,5.25E+01,5.32E+01,5.38E+01,5.44E+01,5.49E+01,5.54E+01,5.58E+01,5.61E+01,5.65E+01,5.68E+01,5.71E+01,5.74E+01,5.77E+01,5.80E+01,5.82E+01,5.85E+01,5.88E+01,5.91E+01,5.95E+01,5.98E+01,6.02E+01,6.06E+01,6.10E+01,6.14E+01,6.18E+01,6.22E+01,6.26E+01,6.29E+01,6.33E+01,6.37E+01,6.41E+01,6.45E+01,6.48E+01,6.51E+01,6.54E+01,6.57E+01,6.60E+01,IND,India,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)"
2.70E+01,2.86E+01,2.89E+01,2.96E+01,3.09E+01,3.20E+01,3.37E+01,3.50E+01,3.57E+01,3.72E+01,3.88E+01,4.12E+01,4.37E+01,4.64E+01,4.87E+01,5.13E+01,5.32E+01,5.45E+01,5.60E+01,5.88E+01,6.09E+01,6.18E+01,6.39E+01,6.61E+01,6.84E+01,7.18E+01,7.43E+01,7.64E+01,7.91E+01,8.25E+01,8.45E+01,8.78E+01,8.95E+01,9.16E+01,9.58E+01,9.98E+01,1.04E+02,1.11E+02,1.14E+02,1.19E+02,1.24E+02,1.29E+02,IND,India,AG.PRD.LVSK.XD,Livestock production index (2004-2006 = 100)
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.67E+04,3.28E+05,8.82E+05,1.20E+06,1.88E+06,3.58E+06,6.54E+06,1.30E+07,3.37E+07,5.22E+07,9.01E+07,1.66E+08,2.34E+08,3.47E+08,5.25E+08,7.52E+08,8.94E+08,IND,India,IT.CEL.SETS,Mobile cellular subscriptions
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.95E-03,3.34E-02,8.81E-02,1.17E-01,1.82E-01,3.39E-01,6.10E-01,1.19E+00,3.05E+00,4.65E+00,7.91E+00,1.44E+01,1.99E+01,2.91E+01,4.35E+01,6.14E+01,7.20E+01,IND,India,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people)
-2.84E+09,-2.91E+09,-3.02E+09,-3.25E+09,-2.91E+09,-2.55E+09,-2.33E+09,-2.33E+09,-1.56E+09,1.53E+09,3.45E+09,4.00E+08,-6.34E+09,-9.44E+09,-1.42E+10,-1.43E+10,-1.81E+10,-2.62E+10,-4.50E+10,-5.73E+10,-7.55E+10,-1.01E+11,-1.16E+11,-1.21E+11,-1.31E+11,-1.35E+11,-1.31E+11,-1.32E+11,-1.50E+11,-1.54E+11,-2.27E+11,-2.01E+11,-1.67E+11,-2.07E+11,-2.24E+11,-2.61E+11,-3.32E+11,-2.05E+11,-3.29E+11,-3.80E+11,-8.18E+11,-7.68E+11,IND,India,NY.GSR.NFCY.CN,Net income from abroad (current LCU)
-3.79E+08,-3.91E+08,-3.91E+08,-4.13E+08,-3.65E+08,-2.95E+08,-2.61E+08,-2.72E+08,-1.90E+08,1.89E+08,4.37E+08,4.48E+07,-6.58E+08,-9.15E+08,-1.20E+09,-1.17E+09,-1.41E+09,-2.02E+09,-3.11E+09,-3.44E+09,-4.20E+09,-4.11E+09,-4.41E+09,-3.85E+09,-4.17E+09,-4.03E+09,-3.68E+09,-3.55E+09,-3.56E+09,-3.56E+09,-4.98E+09,-4.21E+09,-3.45E+09,-4.51E+09,-4.98E+09,-5.90E+09,-7.34E+09,-5.09E+09,-7.16E+09,-8.01E+09,-1.80E+10,-1.60E+10,IND,India,NY.GSR.NFCY.CD,Net income from abroad (current US$)
1.178337521,1.105714653,1.037567651,0.97362066,0.913614827,0.857307251,0.804470004,0.754889202,0.708364146,0.664706506,0.623739557,0.585297468,0.549224628,0.515375016,4.75E-01,4.80E-01,4.81E-01,5.05E-01,4.73E-01,4.29E-01,4.25E-01,3.43E-01,3.39E-01,3.06E-01,3.29E-01,3.30E-01,3.29E-01,3.29E-01,3.10E-01,3.06E-01,2.94E-01,2.84E-01,2.86E-01,3.07E-01,3.23E-01,3.31E-01,3.35E-01,3.88E-01,3.62E-01,3.69E-01,4.13E-01,4.17E-01,IND,India,PA.NUS.PPPC.RF,PPP conversion factor (GDP) to market exchange rate ratio
3.928822283,4.024796859,4.123115933,4.223836778,4.327018066,4.4327199,4.541003854,4.651933005,4.765571969,4.881986944,5.001245742,5.123417835,5.248574387,5.376788305,5.65E+00,5.87E+00,6.15E+00,6.55E+00,6.85E+00,7.15E+00,7.63E+00,8.40E+00,8.95E+00,9.60E+00,1.03E+01,1.10E+01,1.17E+01,1.22E+01,1.31E+01,1.33E+01,1.34E+01,1.36E+01,1.39E+01,1.41E+01,1.45E+01,1.47E+01,1.51E+01,1.56E+01,1.66E+01,1.75E+01,1.88E+01,2.00E+01,IND,India,PA.NUS.PPP,"PPP conversion factor, GDP (LCU per international $)"
5.55E+08,5.68E+08,5.81E+08,5.94E+08,6.08E+08,6.22E+08,6.37E+08,6.52E+08,6.67E+08,6.83E+08,6.99E+08,7.15E+08,7.31E+08,7.48E+08,7.65E+08,7.82E+08,7.99E+08,8.16E+08,8.34E+08,8.51E+08,8.69E+08,8.86E+08,9.04E+08,9.21E+08,9.38E+08,9.56E+08,9.73E+08,9.90E+08,1.01E+09,1.03E+09,1.04E+09,1.06E+09,1.08E+09,1.09E+09,1.11E+09,1.13E+09,1.14E+09,1.16E+09,1.17E+09,1.19E+09,1.21E+09,1.22E+09,IND,India,SP.POP.TOTL,Population (Total)
